t,Y1,Y2,Y3,Y4,Y5,Y6,Y7,Y8,Y9,Y10,Y11,Y12,Y13,Y14,Y15,Y16,Y17,Y18,Y19,Y20,Y21,Y22,Y23,Y24,Y25,Y26,Y27,Y28,Y29,Y30,Y31,Y32,Y33,Y34,Y35,Y36,Y37,Y38,Y39,Y40
448,-0.083662054,-1.039507703,0.510764711,1.047635,1.853610025,1.811018128,-0.461060064,4.065975911,-2.306985208,0.326868136,-0.368337491,-0.716421719,-1.144896751,-1.278290199,-1.183703795,0.938842011,-0.703420745,0.007095562,1.148413559,-0.644304006,-0.184435392,-0.937635718,-0.476193798,1.365662759,1.595076723,0.848622187,0.606055631,-2.627480002,0.232909788,0.140513298,-0.459029811,-0.512343116,0.21159167,0.497742282,-1.18907568,0.36297106,0.575972547,-0.630603697,-1.531956371,-1.560156509
449,1.673273625,-0.687846696,-1.698961015,-0.149998861,-0.345914743,1.034266018,-1.790983086,0.161029536,0.211537967,-1.025329614,-0.154723978,0.184053319,-0.422235623,1.43124207,-0.625841114,-2.369039459,-1.823236059,1.742024842,0.695602397,1.062082327,-2.258827203,0.828729754,-0.607307029,-1.646845334,-2.330219278,0.0812309,-1.950137452,-1.233778744,-0.638132222,-0.923942787,-0.115064665,1.130714004,-2.763048416,-0.019972391,0.98734557,0.921450455,1.51249468,0.701259332,0.741732188,1.080914493
450,1.657698459,0.41135533,1.199513692,-1.102318208,0.689142289,-0.121543159,1.469851301,-0.578291001,-0.703102766,0.324403726,-0.781546425,-1.338514616,-1.406152264,-1.496754277,-0.507581224,-0.805347233,-0.971670438,-0.216096312,0.213551255,1.422107722,0.426369529,-1.432936438,2.49283414,1.102606009,-1.444183692,0.209026666,0.801339457,2.283156465,-2.125707185,-2.459732115,1.048750444,0.696976856,0.305385727,0.106269817,-1.606839253,0.605569997,1.174837944,1.595457135,0.710795588,0.03630529
451,0.894073548,-1.549124401,-1.496380275,1.772346476,-1.902369457,0.37903328,-0.638461934,0.402769875,-0.70404899,0.13861502,-1.398162075,-1.145689492,-2.170271961,1.487569246,0.231516678,0.274342591,-0.31891181,0.22006007,-0.438852513,1.492494196,0.09429328,-0.169135178,-1.845403353,-0.297376697,-1.000964904,-0.032919075,1.472491547,0.046859261,-1.997706582,1.310034928,1.400864521,0.286683031,-1.720756847,0.386752367,0.840064449,0.326375392,0.216560052,-1.158859568,-1.005412527,0.649855903
452,1.035892145,0.472055683,1.321116778,-0.082132453,0.430198453,0.081265818,0.089160031,-2.081394134,0.188567904,0.020609449,-2.706141735,-0.479375687,1.161348585,-0.529047907,-0.533789562,0.431215832,1.600153687,0.231171509,0.481916606,0.671633973,0.555107291,-0.720589294,1.74444106,1.201276321,-0.185062721,1.018041592,-0.531539708,-0.155457253,-0.673108145,-1.181671608,0.545578059,0.313707513,0.230002236,0.17463914,-0.785527272,-0.73270374,0.85646693,-0.129993079,0.140511029,-0.162801634
453,0.548174221,0.046085703,-0.938525929,-1.297136008,-1.399200355,-2.980820313,1.11226469,-0.992046814,-0.26555405,0.754358938,-1.42096735,-0.308042495,0.976729381,0.179291811,-1.716574854,-1.681684165,-0.870233586,0.752963207,0.378584905,0.079996832,0.559279589,2.310150973,-3.652977341,0.516155829,-0.337102734,0.362738586,-1.417879959,-2.126470204,2.186471628,1.390284877,1.366763784,-0.348826254,0.470917872,-0.441694941,1.656477725,-1.833212395,0.089097781,-2.270177181,1.860190135,-0.310005615
454,0.600332353,-0.309799266,0.845939963,-0.300071521,0.475115365,0.165344757,-0.795028995,1.555077034,-0.939187845,0.276160769,-2.018954371,-1.646073607,-0.432007533,0.308924127,0.318912781,1.125766156,0.694644425,-1.390746428,-0.397013183,0.644677875,0.555735628,-1.809413493,3.532827925,-0.663103205,-1.77400966,-0.205382379,-0.372898321,0.025365928,2.127501241,0.045461259,-1.03805271,-0.655478011,-0.335798328,-1.581974288,-2.336131238,-2.192960962,-0.050253872,0.698328262,0.840320833,-0.370896239
455,0.122076342,-1.402380342,-1.965976135,-1.125644492,-0.265375921,-0.502480986,-0.463870791,-0.201144532,0.797692647,-1.174021133,-0.448721194,-0.565186533,2.506516234,-0.350010555,1.22237218,1.213839725,1.033774865,0.7092632,0.022894186,-0.540849502,1.036825466,0.43964892,-2.856811978,0.178084025,0.615910178,0.194008921,-0.255859665,-0.705016591,-0.354802481,-2.068427325,0.563409784,0.097611761,-0.16605324,-0.440338624,1.85236598,-0.809781137,0.734394361,-0.656867345,0.195634789,0.703522703
456,1.445282343,0.609615773,0.762541707,-1.423059529,0.421274147,0.465106536,-0.296847421,-1.023236851,-0.514877272,0.998160416,0.402129608,-0.114648436,1.115694842,1.82571056,-1.107534922,-0.134791126,1.832131783,-0.23600634,0.604490986,-1.442967063,1.257453898,2.272090881,2.14714421,0.309674316,1.998833826,0.794780322,-0.50763637,0.151909404,0.185082828,2.246370642,0.794981873,-0.649561476,0.54889793,0.607281482,-2.090257515,-0.755567742,-0.183528002,1.001267206,0.350075383,1.039394726
457,0.45082766,0.158734533,-2.053434654,-0.591354401,-0.260563863,-0.437288203,-0.487490942,-0.988399902,-0.160976773,0.063514969,1.904089698,-1.343619199,0.46556154,-0.471052759,-0.419388865,0.29467073,1.719283871,0.723754598,-0.433006432,0.259613176,-0.422227804,0.237887669,0.040437263,0.920392178,2.430509975,-0.747969803,1.60262354,2.529808552,0.290840578,-2.525454712,0.328647376,-1.116462499,-1.282028871,-1.373422379,0.563011426,0.039207342,1.789550064,-0.410013947,1.408581103,-0.636105605
458,0.199099414,0.136310731,1.478881826,0.457242645,-1.654540962,0.298760663,0.547236901,0.230712001,-0.16084893,-0.24646176,-0.67849296,0.937647322,-2.47724821,0.704861634,-1.313660866,0.238094859,0.482275304,-0.05622443,0.405449218,-0.058386301,0.133664451,-1.056356744,0.362097129,-0.112205843,-0.049450433,0.348422295,0.173094523,-1.505756167,1.686983942,-0.101256344,0.671120195,-1.043130608,-0.502275516,1.415291698,1.328435106,1.107407104,-2.817729168,0.956238727,1.182077291,0.782703826
459,-1.732955224,-0.064526573,-0.113181284,0.111941808,-0.14878605,-0.157088358,-3.476583216,-0.756952879,0.156034328,-1.595660424,1.387576139,-1.206235891,0.203270877,-0.054379562,0.251416864,1.064786138,-0.114022562,-1.016594026,0.232056591,-2.139531034,0.589419613,1.262036229,-0.637582231,-0.10446642,-1.544807067,1.077644019,-0.885897311,-0.565083243,1.792006602,-1.723285824,0.392858578,2.006672774,1.164451438,-0.026508274,-1.630527148,0.517786855,-0.247450202,-1.616548641,1.270217978,0.954178184
460,-1.104596154,1.615748853,-0.416204144,-0.505048409,-0.792359858,-0.357135023,1.64695509,-0.721313071,-0.361225411,0.198442843,2.268048112,-0.532575742,0.08652419,0.868312011,0.016000124,2.150586977,0.730210681,0.42699349,-0.228474167,-0.400158404,-2.404496528,-0.30648544,0.11033748,-1.053615811,1.505732325,0.642213206,0.250006915,-0.279601632,0.619024949,2.249697432,-0.544425558,-0.373486964,-0.551589293,-0.485007825,1.007788397,1.811986349,-2.404194698,-0.686973873,-0.613828687,-0.267129433
461,0.194523551,0.413413921,-0.863303357,0.583724834,0.332626781,1.276688001,-1.772522408,0.947728755,-0.15043492,-0.497148191,0.454778337,0.421231109,-0.229202604,0.552447595,-0.55759916,-2.014339268,1.16723425,-0.197405525,2.339331757,0.711428982,-1.017897292,0.14752449,1.812574073,-0.34571873,0.052110458,0.01200203,-0.157810064,0.81404684,-0.60185478,-1.969325341,0.84365884,0.342408858,0.090031665,-0.295225319,-1.318642504,1.289570764,0.02774696,-2.171022615,-0.003893457,-0.582142825
462,1.157334534,-0.01377303,0.22608222,1.771094187,-0.056563503,0.30253504,0.095384616,1.627902407,1.859704017,-2.500244916,0.228044246,0.835276153,1.129791965,0.450047811,-2.154746299,-1.612144045,1.343117315,-1.785480968,-0.001840942,-1.65250722,-1.636504648,-0.911629979,-3.265737138,1.485804346,-1.163374364,-0.184184882,-0.592672249,-0.750497279,-1.756413647,0.677441729,-0.744711806,0.38806559,1.13120052,-1.976614422,0.201623558,1.241921487,-1.772798653,-0.0693236,0.626433817,-0.689118531
463,0.599293945,-1.712499066,0.613899604,1.741017229,0.459619076,0.822627778,-0.228733027,0.909967109,0.129313217,2.327382729,-0.065965463,-0.640735009,-0.572623519,-0.082214468,1.035508146,0.354143095,2.997982687,-0.23900762,0.076422894,0.941319588,-0.986989697,1.121386956,0.129411223,-0.297499822,-0.304425937,1.044056442,0.266506921,-0.391503766,0.803506053,0.64629107,-0.555733167,0.652064299,0.541474925,1.672307195,-0.132585329,-1.488022059,-0.140995397,-0.689550747,0.637109723,-0.380875712
464,-0.180707442,0.381006474,1.321377893,2.549861257,-0.646668928,2.157833133,-0.736196462,-0.33158798,0.233859761,1.471788835,-0.123359951,0.826894937,-2.103677621,1.157049881,1.161003915,0.920556285,2.629014464,-0.944857374,-0.915650173,-0.388268091,-0.379904105,-1.114607206,1.644321454,0.81187103,0.098474437,0.84271508,2.129021808,0.533324941,0.677023062,-1.95839596,0.766440909,-1.67297747,1.130798223,0.361592913,0.456435246,-1.131786416,-0.801989612,0.880119415,-0.008159407,1.512425507
465,-0.322323947,-0.56918815,1.343848193,0.813173573,-0.418456419,0.261812182,-1.015476782,0.625796139,-0.404265889,-1.699440978,-1.924570722,1.654220006,0.961948948,-0.960726162,0.441647099,-0.260945513,-0.523113268,0.459107681,1.193646983,0.071256635,-0.648699814,1.115175563,-1.247600836,-0.953169914,0.029360079,0.002158044,-0.55939164,1.314646586,0.520325764,-0.145227359,1.957692166,1.494592396,1.174245393,-1.979111772,-1.72208873,-0.87716411,-0.118603931,1.607216758,0.2850168,2.62911502
466,-1.572247705,-1.845387366,1.610985483,-1.874108745,1.339353261,-0.155507871,-0.339072345,2.274159269,1.363375155,-1.329085042,-1.167838706,0.201751879,-0.525895851,1.119887456,1.871437945,-0.355547039,0.111674613,-1.366298876,-1.289353515,-0.786526233,1.156774644,-1.106549622,-0.038611042,-0.224821883,-2.298915743,-1.236983792,0.120466226,0.711054862,-1.860533806,-0.220281845,1.175063168,0.266184555,-2.28076853,1.016481677,0.367994087,1.286117755,-1.201122091,0.739939156,1.188210122,1.020050002
467,-0.607048154,-1.499867254,1.106114623,-1.630578168,0.357210324,-0.583849277,-0.37329256,0.447889599,2.603508522,0.684811508,-1.028076387,0.302765016,-1.367593541,-2.045604879,-2.532997739,-0.011362709,-0.917893884,2.064896753,-1.23023572,-0.902446367,-0.896627545,0.7476578,-0.101025435,-0.060003138,0.148631953,0.787276786,0.831852458,0.829581402,-0.401560673,-1.726671659,2.498746562,0.312528761,0.639345043,0.023805935,-0.371672713,0.254702661,0.48957684,0.587816674,0.111280353,-0.817704832
468,1.288858566,0.416352466,0.151581401,0.17444193,0.134550445,-0.704662049,0.599588967,1.735746853,-1.927223394,2.159590808,-1.305945928,0.496076238,0.529296414,1.982392067,-0.650330147,1.456180888,-0.123922746,-0.482237535,0.962522955,0.708521167,1.73217471,0.80705994,0.814064786,1.042472437,-0.924255945,-0.622024508,-1.443677652,-0.861846153,1.414213931,1.239723827,-0.766761337,1.357919704,-0.517413392,-0.761391397,1.325225446,0.157496372,-0.26542887,-0.25906,-0.985994327,-0.453862668
469,-0.016463669,-0.317075081,-0.525679438,-1.769099659,0.015646007,-1.50393782,0.171589144,1.616267909,-0.679327067,1.96448073,-0.528650019,-0.613865203,0.197552577,-1.530951858,-1.366464644,0.850152041,1.590912411,-0.244078863,0.009307961,1.441337497,0.606016861,-1.407669921,-0.165697082,1.157956072,-0.70258556,2.097933959,-1.834966762,-2.308344472,0.852562951,0.458594073,0.086402652,0.646408247,0.14233263,0.44055484,0.148576226,-0.292494965,-1.931984292,0.401457294,0.82108433,1.604924452
470,-3.100117383,0.945457817,1.584096479,-1.409996772,-0.782386487,-2.393189004,0.368457691,-0.712599181,-0.472007723,-0.831225667,1.384711117,0.281199134,-0.249885306,0.788260983,0.960626103,-0.946421587,0.683832461,1.378914987,-1.360369427,-0.407776094,-2.193632568,-1.783304175,-0.238361656,-1.390998397,0.85496202,-1.256357172,0.600788719,-1.274723592,-0.438273209,-1.100552057,-0.587198872,0.710900173,-0.14531448,0.38212091,-1.853949059,-2.140829806,0.561600858,-0.268647153,1.214822682,1.955894838
471,-1.208380533,0.019202025,-2.047897602,0.463574469,1.59228017,-1.035363575,1.14910234,1.873961959,-0.499053811,-2.980114273,0.224003633,0.552093771,0.135300887,-2.402507387,0.834444521,0.927837439,-1.181988573,-1.008772502,-0.431138975,0.166171913,0.296273177,1.659991829,-0.582949398,-0.884454217,0.179688877,2.475654378,1.469009054,0.024901005,-0.008682092,-0.083842913,-0.972170486,-1.481658364,0.367925031,1.389126572,0.1714715,-1.335050468,-0.387939908,-0.109920148,0.618679944,1.967544927
472,-0.082200215,0.204694218,-0.74290501,1.381943636,0.391451005,-0.375819756,-0.072407008,1.326314661,-1.435287648,0.604351895,-0.206051912,-1.072171969,0.01532851,-0.734658076,1.085124035,-1.036861951,-1.458975528,-1.754741929,-0.540497991,0.82258746,-1.337181731,2.136819123,-1.70948878,-0.415305518,-1.42774637,-0.549624131,-0.362879658,-0.427710239,0.227356753,0.371526028,-1.687679502,-0.208990744,0.366676332,-0.198474977,-0.515416491,-3.416977859,1.047269758,-1.160575615,0.320214605,1.035369511
473,0.073806675,0.34365682,0.271169448,1.056401722,1.985426907,-1.844617375,-0.03532507,-0.264319052,0.459659517,1.608013109,1.225034313,0.915868688,-0.26423627,-0.138245182,-0.828831996,0.196463977,0.987646106,-0.310690548,1.039026963,0.782246961,1.622486566,-0.747418904,0.049312262,0.968851114,-0.770595087,2.607042311,-1.206672384,0.528800804,0.288701734,-1.008286817,1.173068664,-0.47676608,1.372983886,-0.030752777,0.389207785,-2.858988838,-0.257836288,1.192539619,0.271970481,-1.698945881
474,2.623438076,-0.656533682,-1.514991435,-0.678476343,-0.108378018,-0.746023277,-1.077954307,1.458251465,0.940601492,0.316993202,0.167895353,-1.221637686,-1.816371989,1.134593989,-0.065608189,-1.737136862,-2.32076442,0.439550191,-0.197934668,1.860733195,0.351086522,-1.911479861,0.618499611,-0.738068488,1.348388214,-2.087861593,-0.551254438,1.006923137,0.214336323,-0.260061868,-2.077942771,-0.629645395,-0.396588588,1.014209873,0.26973349,-3.195363078,1.36242922,0.396094694,0.397380808,-0.790923377
475,1.915968472,-0.013169587,0.681784887,0.181304632,1.833270714,-1.884544373,2.142762436,0.088069965,1.369875885,-0.128709111,0.475207152,-2.450088566,0.975951014,-1.802090973,-0.26075208,-0.546624882,-0.541830831,-1.551771258,-0.49247212,0.722248745,-0.506881762,0.411905068,-0.934386872,-1.247043599,1.07754795,0.864298451,1.229584793,0.378267007,0.655482564,0.421813005,-1.069370034,1.507885343,-0.756651885,-0.975138527,-0.331132041,-0.958783526,1.37355862,2.262262836,1.415793775,-1.597034748
476,-1.513266677,0.374491981,1.771574826,0.308300914,-0.431494245,-0.709027214,-1.005220389,-1.559584301,-1.977286646,-0.629701334,1.357208236,0.126546247,-0.134660715,-0.19171017,0.668550678,0.307685942,0.060592745,-1.342696541,1.268273716,-1.49984555,1.025400285,-0.532866939,-0.275003949,2.133443842,-0.361697307,-0.335100204,0.225517991,0.341844757,-0.284120527,0.18772104,-3.34540419,0.764203708,-0.659245288,-1.969184202,0.796440466,-0.021247536,0.881825731,-1.317363458,0.492965278,-0.373422915
477,-1.658813341,-0.271637949,1.171551791,0.630757374,0.907948363,-0.640480708,1.463123815,-0.599420423,-0.477310107,1.127402307,-0.288877002,-1.906469016,0.32491341,-1.047144718,0.083181424,2.103294457,-0.107958252,0.74018837,-0.334161454,-0.670920006,0.877032197,1.560580824,-0.498148448,-0.127392233,-0.547227825,-0.322609342,0.013651145,-0.956063979,-1.470845247,2.106641269,-0.371622005,-1.527606046,-1.179033359,-1.248477908,0.30574297,0.53762585,-1.116907756,0.898580387,-0.784091399,0.690080132
478,-0.225654885,0.171605957,-0.090220883,0.450106223,-2.290746611,1.418763003,-1.038277476,-1.666090827,-0.24345083,-0.712513061,0.199733891,-1.010796768,-0.782266491,-0.901654549,0.633048731,0.572362225,1.051192767,-0.42293085,0.216632408,-0.212211516,0.221933788,-0.486557703,1.275716685,-0.618616146,-0.026861284,-1.434528165,-0.825874843,0.370303923,-0.266746267,-0.576790948,-0.609491999,1.744254473,0.241187128,0.332453909,-0.167069717,0.332809289,0.254869343,-1.424000682,-1.893931628,0.804303148
479,-0.90061505,0.238589108,2.077510226,0.155631251,-0.2034721,-0.437366733,1.203777545,-0.563916077,0.578895759,0.354109278,0.807046382,-0.299056455,0.311531027,0.83551235,0.262769195,0.792176546,-0.682207408,0.742772518,0.228757055,0.29282971,-0.930552173,0.758156155,-0.722549038,0.70045231,0.086219532,0.973166547,-0.277958016,-0.288690335,0.011230771,0.739496725,0.335149444,-0.810081586,-1.248224932,1.734098085,0.18177882,-0.655328164,1.375456568,0.612931967,0.170890181,1.740382017
480,-1.122655566,-0.98891742,0.542729711,0.564145903,1.601313335,-2.816994514,-1.184444103,0.578294674,-0.788404178,0.039402036,-1.921176485,-0.841215855,-1.535383978,0.584208165,0.425250082,-0.264787752,-0.029326201,-0.822045536,0.731483592,1.631457715,0.398428644,-2.215882412,0.627992833,0.379646537,1.439629916,-0.698652824,0.682123975,0.65587068,-0.094247993,0.924574403,0.753775957,0.970483783,-0.540917387,0.013351283,0.576372404,0.753584996,-0.482900356,-0.385301313,1.081963924,0.617736288
481,0.148977481,0.384349452,1.720115478,-1.823420196,-1.078707819,0.061658321,0.214036837,0.487677419,-0.443679875,0.015605277,-0.877568957,-0.685559563,-0.546576375,-0.556991547,1.629671823,1.850352121,0.590710324,0.42082833,-0.911894498,2.288944857,-0.490926175,1.719153745,-1.096023279,1.72973864,-1.231065058,-0.249702603,1.441436393,0.667904654,1.054170357,-1.042783255,-0.612336329,-0.973928664,0.288201609,0.896097973,-1.479432379,0.091565082,0.547405839,-0.944383468,-0.121503811,-0.380014875
482,2.048214932,0.251481657,-0.334444549,-1.350146021,0.835385469,-0.083606741,0.83721127,-0.385810672,1.129052121,0.254762254,-1.474815209,-0.291195123,-0.390547791,0.102538103,-0.472456874,-0.332061037,1.338038341,0.357049687,-0.418662945,-1.462201472,0.601898415,-0.774619662,0.460443605,-0.118209233,-0.581145417,0.154826655,-2.013692337,-0.076853592,-0.667093765,1.041638415,0.368201727,1.465805226,-0.557274516,-1.307105356,1.805624231,-0.919595351,-1.576360456,0.352372069,0.490422462,-2.066784276
483,2.753566688,0.17466934,0.286961255,-0.776133652,0.074525737,-1.955848976,0.165463277,-1.312336767,-1.174454718,1.709929161,0.019603792,1.656054189,1.386253397,-1.249547553,-1.452631701,-1.095583758,1.472819257,-1.127947029,-0.450259547,-0.206998731,0.664799585,1.139942426,-1.643612236,-0.797464144,1.44797771,0.320160806,0.019680066,-0.683319194,-0.61399887,0.060387322,-0.734850489,-0.912075127,2.072384487,0.659609991,-0.500849461,-0.947785931,-0.618633281,1.705806185,-0.197824424,1.278401226
484,0.213625793,-0.22464741,0.992033279,-1.231182823,-2.053008074,-0.414667684,-2.865953321,-0.255381327,-0.366399722,-0.577666321,0.668861256,0.387808876,-0.062963114,-0.976220109,-0.670254691,-1.222545551,0.127458567,-0.081195479,-0.732529922,-1.188001579,0.723055142,1.483815625,1.4804785,0.617694979,-0.218596143,-0.955524359,0.855458817,1.510592246,-0.620567746,0.802503192,0.082107716,0.322380527,-0.180573599,-1.004347979,1.305944577,-1.915055779,-1.240406583,2.864306156,-0.133085418,-0.611269941
485,-2.987984796,0.314692849,0.843286719,-0.584464884,0.311468216,-0.484475958,0.47651538,-0.172469724,1.721369719,-1.301952371,-1.049142167,2.62351188,-1.4004519,-0.936974351,-0.717479814,1.245393299,-0.275375317,0.048762874,1.431856594,-0.720301664,0.887167361,-1.529060221,-1.225561025,0.603157989,-1.628635305,-0.292802335,-0.167302247,0.936545741,1.13221504,-0.154247322,0.674644879,1.237123013,-0.128192826,-0.488971831,-2.295926913,-2.315192437,0.045812955,1.376383178,-1.552147625,-1.173075332
486,-2.512523674,-0.280831442,1.818707624,-0.40221185,-1.283411691,-0.641862036,-0.897276407,-0.722918809,-1.404246096,-1.065555337,-2.07117891,1.743199902,0.25538476,0.523691326,-0.726861131,-1.176801319,-0.542452958,-0.798452211,-0.586169722,1.230279173,1.224975305,-0.069898652,1.497541411,-0.529393721,-2.430028083,-0.832536421,0.696076994,-0.156335497,0.37921736,0.268155932,0.023621644,-1.098374539,-0.418101192,0.967710305,0.063120798,-1.056569555,0.842414959,0.089339205,-1.800877263,-0.986717596
